cluster_id,household_id,child_age_months,child_sex,mother_education,urban_rural,district,wealth_index,disability,province
480.0,11.0,6.0,0,2.0,1,13.0,5.0,0.0,1
480.0,12.0,33.0,0,0.0,1,13.0,3.0,2.0,1
480.0,12.0,55.0,1,0.0,1,13.0,3.0,2.0,1
480.0,12.0,31.0,0,0.0,1,13.0,3.0,2.0,1
480.0,12.0,29.0,0,0.0,1,13.0,3.0,2.0,1
480.0,12.0,20.0,1,0.0,1,13.0,3.0,2.0,1
480.0,12.0,19.0,0,0.0,1,13.0,3.0,2.0,1
480.0,12.0,17.0,1,0.0,1,13.0,3.0,0.0,1
480.0,12.0,12.0,1,0.0,1,13.0,3.0,0.0,1
480.0,12.0,52.0,1,0.0,1,13.0,3.0,2.0,1
480.0,13.0,24.0,0,0.0,1,13.0,4.0,2.0,1
480.0,13.0,21.0,1,0.0,1,13.0,4.0,2.0,1
480.0,13.0,1.0,0,0.0,1,13.0,4.0,0.0,1
480.0,13.0,0.0,0,0.0,1,13.0,4.0,0.0,1
480.0,13.0,48.0,1,0.0,1,13.0,4.0,2.0,1
480.0,13.0,16.0,0,0.0,1,13.0,4.0,0.0,1
480.0,13.0,15.0,1,0.0,1,13.0,4.0,0.0,1
480.0,13.0,31.0,1,0.0,1,13.0,4.0,1.0,1
480.0,14.0,43.0,0,0.0,1,13.0,3.0,2.0,1
480.0,14.0,42.0,1,0.0,1,13.0,3.0,2.0,1
480.0,14.0,18.0,0,0.0,1,13.0,3.0,2.0,1
480.0,14.0,15.0,0,0.0,1,13.0,3.0,0.0,1
480.0,14.0,13.0,1,0.0,1,13.0,3.0,0.0,1
480.0,14.0,12.0,0,0.0,1,13.0,3.0,0.0,1
480.0,14.0,11.0,1,0.0,1,13.0,3.0,0.0,1
480.0,14.0,10.0,1,0.0,1,13.0,3.0,0.0,1
480.0,14.0,7.0,0,0.0,1,13.0,3.0,0.0,1
480.0,14.0,4.0,0,0.0,1,13.0,3.0,0.0,1
480.0,14.0,3.0,0,0.0,1,13.0,3.0,0.0,1
480.0,15.0,50.0,0,0.0,1,13.0,2.0,2.0,1
480.0,15.0,46.0,1,0.0,1,13.0,2.0,2.0,1
480.0,15.0,17.0,0,0.0,1,13.0,2.0,0.0,1
480.0,15.0,15.0,0,0.0,1,13.0,2.0,0.0,1
480.0,15.0,13.0,1,0.0,1,13.0,2.0,0.0,1
480.0,15.0,11.0,1,0.0,1,13.0,2.0,0.0,1
480.0,15.0,9.0,0,0.0,1,13.0,2.0,0.0,1
480.0,15.0,6.0,0,0.0,1,13.0,2.0,0.0,1
480.0,15.0,5.0,1,0.0,1,13.0,2.0,0.0,1
480.0,15.0,1.0,1,0.0,1,13.0,2.0,0.0,1
480.0,16.0,29.0,0,0.0,1,13.0,3.0,2.0,1
480.0,16.0,29.0,1,0.0,1,13.0,3.0,2.0,1
480.0,16.0,5.0,1,4.0,1,13.0,3.0,0.0,1
480.0,16.0,2.0,0,4.0,1,13.0,3.0,0.0,1
480.0,17.0,74.0,0,0.0,1,13.0,3.0,1.0,1
480.0,17.0,69.0,1,0.0,1,13.0,3.0,2.0,1
480.0,17.0,34.0,0,0.0,1,13.0,3.0,2.0,1
480.0,17.0,22.0,1,0.0,1,13.0,3.0,2.0,1
480.0,17.0,0.0,1,1.0,1,13.0,3.0,0.0,1
480.0,17.0,29.0,0,0.0,1,13.0,3.0,2.0,1
480.0,17.0,25.0,1,0.0,1,13.0,3.0,2.0,1
480.0,17.0,6.0,0,0.0,1,13.0,3.0,0.0,1
480.0,17.0,4.0,0,0.0,1,13.0,3.0,0.0,1
480.0,17.0,0.0,1,0.0,1,13.0,3.0,0.0,1
480.0,18.0,35.0,0,0.0,1,13.0,3.0,2.0,1
480.0,18.0,33.0,1,0.0,1,13.0,3.0,2.0,1
480.0,18.0,12.0,0,0.0,1,13.0,3.0,0.0,1
480.0,18.0,9.0,1,0.0,1,13.0,3.0,0.0,1
480.0,18.0,29.0,0,0.0,1,13.0,3.0,2.0,1
480.0,18.0,28.0,1,0.0,1,13.0,3.0,2.0,1
480.0,18.0,7.0,0,1.0,1,13.0,3.0,0.0,1
480.0,18.0,2.0,1,1.0,1,13.0,3.0,0.0,1
480.0,18.0,0.0,0,1.0,1,13.0,3.0,0.0,1
480.0,18.0,25.0,0,0.0,1,13.0,3.0,2.0,1
480.0,18.0,20.0,0,0.0,1,13.0,3.0,2.0,1
480.0,18.0,17.0,0,0.0,1,13.0,3.0,2.0,1
480.0,18.0,63.0,1,0.0,1,13.0,3.0,2.0,1
480.0,19.0,60.0,0,0.0,1,13.0,3.0,2.0,1
480.0,19.0,34.0,0,0.0,1,13.0,3.0,2.0,1
480.0,19.0,33.0,1,0.0,1,13.0,3.0,2.0,1
480.0,19.0,10.0,1,0.0,1,13.0,3.0,0.0,1
480.0,19.0,8.0,0,0.0,1,13.0,3.0,0.0,1
480.0,19.0,6.0,0,0.0,1,13.0,3.0,0.0,1
480.0,19.0,5.0,1,0.0,1,13.0,3.0,0.0,1
480.0,19.0,2.0,0,0.0,1,13.0,3.0,0.0,1
480.0,20.0,53.0,0,0.0,1,13.0,3.0,2.0,1
480.0,20.0,46.0,1,0.0,1,13.0,3.0,2.0,1
480.0,20.0,21.0,0,0.0,1,13.0,3.0,2.0,1
480.0,20.0,20.0,0,0.0,1,13.0,3.0,2.0,1
480.0,20.0,17.0,1,0.0,1,13.0,3.0,2.0,1
480.0,20.0,16.0,0,0.0,1,13.0,3.0,0.0,1
480.0,20.0,14.0,1,0.0,1,13.0,3.0,0.0,1
480.0,20.0,13.0,0,0.0,1,13.0,3.0,0.0,1
480.0,20.0,8.0,0,0.0,1,13.0,3.0,0.0,1
480.0,20.0,7.0,0,0.0,1,13.0,3.0,0.0,1
481.0,1.0,33.0,0,0.0,1,13.0,2.0,2.0,1
481.0,1.0,33.0,1,0.0,1,13.0,2.0,2.0,1
481.0,1.0,10.0,0,1.0,1,13.0,2.0,0.0,1
481.0,1.0,8.0,1,1.0,1,13.0,2.0,0.0,1
481.0,1.0,7.0,0,1.0,1,13.0,2.0,0.0,1
481.0,1.0,1.0,0,1.0,1,13.0,2.0,0.0,1
481.0,2.0,67.0,0,0.0,1,13.0,3.0,2.0,1
481.0,2.0,64.0,1,0.0,1,13.0,3.0,2.0,1
481.0,2.0,23.0,0,0.0,1,13.0,3.0,2.0,1
481.0,2.0,20.0,0,0.0,1,13.0,3.0,2.0,1
481.0,3.0,43.0,0,0.0,1,13.0,3.0,2.0,1
481.0,3.0,41.0,1,0.0,1,13.0,3.0,2.0,1
481.0,3.0,21.0,1,0.0,1,13.0,3.0,2.0,1
481.0,3.0,19.0,0,0.0,1,13.0,3.0,2.0,1
481.0,3.0,17.0,1,0.0,1,13.0,3.0,0.0,1
481.0,3.0,15.0,1,0.0,1,13.0,3.0,0.0,1
481.0,3.0,13.0,1,0.0,1,13.0,3.0,0.0,1
481.0,3.0,10.0,0,0.0,1,13.0,3.0,0.0,1
481.0,4.0,60.0,0,0.0,1,13.0,3.0,2.0,1
481.0,4.0,59.0,1,0.0,1,13.0,3.0,2.0,1
481.0,4.0,13.0,0,0.0,1,13.0,3.0,0.0,1
481.0,4.0,11.0,1,0.0,1,13.0,3.0,0.0,1
481.0,4.0,9.0,0,0.0,1,13.0,3.0,0.0,1
481.0,5.0,25.0,0,0.0,1,13.0,3.0,2.0,1
481.0,5.0,34.0,1,0.0,1,13.0,3.0,2.0,1
481.0,5.0,4.0,0,0.0,1,13.0,3.0,0.0,1
481.0,5.0,3.0,0,0.0,1,13.0,3.0,0.0,1
481.0,5.0,0.0,0,0.0,1,13.0,3.0,0.0,1
481.0,6.0,44.0,0,0.0,1,13.0,3.0,2.0,1
481.0,6.0,41.0,1,0.0,1,13.0,3.0,2.0,1
481.0,6.0,16.0,0,0.0,1,13.0,3.0,0.0,1
481.0,6.0,21.0,0,0.0,1,13.0,3.0,2.0,1
481.0,6.0,21.0,1,0.0,1,13.0,3.0,2.0,1
481.0,6.0,4.0,1,4.0,1,13.0,3.0,0.0,1
481.0,6.0,2.0,1,4.0,1,13.0,3.0,0.0,1
481.0,6.0,19.0,0,0.0,1,13.0,3.0,2.0,1
481.0,6.0,20.0,1,0.0,1,13.0,3.0,2.0,1
481.0,7.0,65.0,0,0.0,1,13.0,3.0,2.0,1
481.0,7.0,36.0,0,0.0,1,13.0,3.0,2.0,1
481.0,7.0,41.0,1,0.0,1,13.0,3.0,2.0,1
481.0,7.0,16.0,0,0.0,1,13.0,3.0,0.0,1
481.0,7.0,14.0,0,0.0,1,13.0,3.0,0.0,1
481.0,7.0,12.0,1,0.0,1,13.0,3.0,0.0,1
481.0,7.0,10.0,0,0.0,1,13.0,3.0,0.0,1
481.0,7.0,8.0,0,0.0,1,13.0,3.0,0.0,1
481.0,8.0,69.0,0,0.0,1,13.0,2.0,2.0,1
481.0,8.0,67.0,1,0.0,1,13.0,2.0,2.0,1
481.0,8.0,39.0,0,0.0,1,13.0,2.0,2.0,1
481.0,8.0,41.0,1,0.0,1,13.0,2.0,2.0,1
481.0,8.0,4.0,1,0.0,1,13.0,2.0,0.0,1
481.0,8.0,1.0,1,0.0,1,13.0,2.0,0.0,1
481.0,8.0,995.0,1,0.0,1,13.0,2.0,0.0,1
481.0,8.0,11.0,0,0.0,1,13.0,2.0,0.0,1
481.0,9.0,37.0,0,0.0,1,13.0,2.0,2.0,1
481.0,9.0,30.0,1,0.0,1,13.0,2.0,2.0,1
481.0,9.0,15.0,1,0.0,1,13.0,2.0,0.0,1
481.0,9.0,12.0,1,0.0,1,13.0,2.0,0.0,1
481.0,9.0,11.0,1,0.0,1,13.0,2.0,0.0,1
481.0,9.0,9.0,0,0.0,1,13.0,2.0,0.0,1
481.0,9.0,8.0,0,0.0,1,13.0,2.0,0.0,1
481.0,9.0,5.0,1,0.0,1,13.0,2.0,0.0,1
481.0,9.0,2.0,1,0.0,1,13.0,2.0,0.0,1
481.0,10.0,58.0,0,0.0,1,13.0,2.0,2.0,1
481.0,10.0,41.0,1,0.0,1,13.0,2.0,2.0,1
481.0,10.0,14.0,1,0.0,1,13.0,2.0,0.0,1
481.0,10.0,13.0,0,0.0,1,13.0,2.0,0.0,1
481.0,10.0,10.0,1,0.0,1,13.0,2.0,0.0,1
481.0,10.0,5.0,0,0.0,1,13.0,2.0,0.0,1
481.0,10.0,3.0,0,0.0,1,13.0,2.0,0.0,1
481.0,10.0,0.0,0,0.0,1,13.0,2.0,0.0,1
481.0,11.0,70.0,0,0.0,1,13.0,3.0,2.0,1
481.0,11.0,30.0,0,0.0,1,13.0,3.0,2.0,1
481.0,11.0,30.0,1,0.0,1,13.0,3.0,2.0,1
481.0,11.0,15.0,0,1.0,1,13.0,3.0,0.0,1
481.0,11.0,12.0,0,1.0,1,13.0,3.0,0.0,1
481.0,11.0,8.0,0,1.0,1,13.0,3.0,0.0,1
481.0,11.0,75.0,1,0.0,1,13.0,3.0,1.0,1
481.0,12.0,26.0,0,0.0,1,13.0,3.0,2.0,1
481.0,12.0,25.0,0,0.0,1,13.0,3.0,2.0,1
481.0,12.0,25.0,1,0.0,1,13.0,3.0,2.0,1
481.0,12.0,3.0,0,0.0,1,13.0,3.0,0.0,1
481.0,12.0,16.0,1,0.0,1,13.0,3.0,0.0,1
481.0,12.0,14.0,0,0.0,1,13.0,3.0,0.0,1
481.0,12.0,12.0,0,0.0,1,13.0,3.0,0.0,1
481.0,12.0,8.0,0,0.0,1,13.0,3.0,0.0,1
481.0,12.0,49.0,1,0.0,1,13.0,3.0,2.0,1
481.0,13.0,59.0,0,0.0,1,13.0,3.0,2.0,1
481.0,13.0,55.0,1,0.0,1,13.0,3.0,2.0,1
481.0,13.0,28.0,0,0.0,1,13.0,3.0,2.0,1
481.0,13.0,24.0,1,0.0,1,13.0,3.0,2.0,1
481.0,13.0,2.0,0,0.0,1,13.0,3.0,0.0,1
481.0,13.0,0.0,0,0.0,1,13.0,3.0,0.0,1
481.0,13.0,14.0,1,0.0,1,13.0,3.0,0.0,1
481.0,13.0,11.0,0,0.0,1,13.0,3.0,0.0,1
481.0,14.0,37.0,0,0.0,1,13.0,1.0,2.0,1
481.0,14.0,33.0,1,0.0,1,13.0,1.0,2.0,1
481.0,14.0,12.0,0,0.0,1,13.0,1.0,0.0,1
481.0,14.0,10.0,0,0.0,1,13.0,1.0,0.0,1
481.0,14.0,9.0,1,0.0,1,13.0,1.0,0.0,1
481.0,14.0,6.0,1,0.0,1,13.0,1.0,0.0,1
481.0,14.0,4.0,1,0.0,1,13.0,1.0,0.0,1
481.0,14.0,1.0,1,0.0,1,13.0,1.0,0.0,1
481.0,15.0,54.0,0,0.0,1,13.0,2.0,2.0,1
481.0,15.0,54.0,1,0.0,1,13.0,2.0,2.0,1
481.0,15.0,16.0,0,0.0,1,13.0,2.0,0.0,1
481.0,15.0,13.0,1,0.0,1,13.0,2.0,0.0,1
481.0,15.0,10.0,1,0.0,1,13.0,2.0,0.0,1
481.0,15.0,8.0,0,0.0,1,13.0,2.0,0.0,1
481.0,15.0,6.0,0,0.0,1,13.0,2.0,0.0,1
481.0,16.0,62.0,0,0.0,1,13.0,4.0,2.0,1
481.0,16.0,53.0,1,0.0,1,13.0,4.0,2.0,1
481.0,16.0,21.0,0,0.0,1,13.0,4.0,2.0,1
481.0,16.0,16.0,1,0.0,1,13.0,4.0,0.0,1
481.0,16.0,14.0,1,0.0,1,13.0,4.0,0.0,1
481.0,16.0,12.0,1,0.0,1,13.0,4.0,0.0,1
481.0,16.0,26.0,0,0.0,1,13.0,4.0,2.0,1
481.0,16.0,26.0,1,0.0,1,13.0,4.0,2.0,1
481.0,16.0,24.0,0,0.0,1,13.0,4.0,2.0,1
481.0,16.0,16.0,1,0.0,1,13.0,4.0,0.0,1
481.0,17.0,40.0,0,0.0,1,13.0,2.0,2.0,1
481.0,17.0,39.0,1,0.0,1,13.0,2.0,2.0,1
481.0,17.0,14.0,1,0.0,1,13.0,2.0,0.0,1
481.0,17.0,12.0,0,0.0,1,13.0,2.0,0.0,1
481.0,17.0,11.0,1,0.0,1,13.0,2.0,0.0,1
481.0,17.0,9.0,0,0.0,1,13.0,2.0,0.0,1
481.0,17.0,9.0,1,0.0,1,13.0,2.0,0.0,1
481.0,17.0,7.0,0,0.0,1,13.0,2.0,0.0,1
481.0,17.0,3.0,1,0.0,1,13.0,2.0,0.0,1
481.0,17.0,1.0,1,0.0,1,13.0,2.0,0.0,1
481.0,18.0,40.0,0,0.0,1,13.0,2.0,2.0,1
481.0,18.0,39.0,1,0.0,1,13.0,2.0,2.0,1
481.0,18.0,10.0,1,0.0,1,13.0,2.0,0.0,1
481.0,18.0,9.0,1,0.0,1,13.0,2.0,0.0,1
481.0,18.0,8.0,1,0.0,1,13.0,2.0,0.0,1
481.0,18.0,7.0,0,0.0,1,13.0,2.0,0.0,1
481.0,18.0,4.0,0,0.0,1,13.0,2.0,0.0,1
481.0,19.0,53.0,0,0.0,1,13.0,3.0,2.0,1
481.0,19.0,44.0,1,0.0,1,13.0,3.0,2.0,1
481.0,19.0,18.0,1,0.0,1,13.0,3.0,2.0,1
481.0,19.0,16.0,0,0.0,1,13.0,3.0,0.0,1
481.0,19.0,15.0,0,0.0,1,13.0,3.0,0.0,1
481.0,19.0,12.0,1,0.0,1,13.0,3.0,0.0,1
481.0,19.0,8.0,1,0.0,1,13.0,3.0,0.0,1
481.0,19.0,2.0,1,0.0,1,13.0,3.0,0.0,1
481.0,20.0,43.0,0,0.0,1,13.0,4.0,2.0,1
481.0,20.0,40.0,1,0.0,1,13.0,4.0,2.0,1
481.0,20.0,11.0,0,0.0,1,13.0,4.0,0.0,1
481.0,20.0,8.0,1,0.0,1,13.0,4.0,0.0,1
481.0,20.0,5.0,0,0.0,1,13.0,4.0,0.0,1
481.0,20.0,1.0,0,0.0,1,13.0,4.0,0.0,1
481.0,20.0,34.0,0,0.0,1,13.0,4.0,2.0,1
481.0,20.0,30.0,1,0.0,1,13.0,4.0,2.0,1
481.0,20.0,1.0,1,4.0,1,13.0,4.0,0.0,1
481.0,20.0,0.0,0,4.0,1,13.0,4.0,0.0,1
481.0,20.0,30.0,0,0.0,1,13.0,4.0,2.0,1
481.0,20.0,28.0,1,0.0,1,13.0,4.0,2.0,1
482.0,1.0,46.0,0,0.0,0,14.0,4.0,2.0,1
482.0,1.0,39.0,1,0.0,0,14.0,4.0,2.0,1
482.0,1.0,16.0,0,0.0,0,14.0,4.0,0.0,1
482.0,1.0,14.0,1,0.0,0,14.0,4.0,0.0,1
482.0,1.0,11.0,1,0.0,0,14.0,4.0,0.0,1
482.0,2.0,64.0,0,0.0,0,14.0,4.0,2.0,1
482.0,2.0,54.0,1,0.0,0,14.0,4.0,2.0,1
482.0,2.0,33.0,0,0.0,0,14.0,4.0,2.0,1
482.0,2.0,31.0,1,0.0,0,14.0,4.0,2.0,1
482.0,2.0,7.0,1,2.0,0,14.0,4.0,0.0,1
482.0,2.0,6.0,0,2.0,0,14.0,4.0,0.0,1
482.0,2.0,5.0,0,2.0,0,14.0,4.0,0.0,1
482.0,2.0,4.0,0,2.0,0,14.0,4.0,0.0,1
482.0,2.0,2.0,1,2.0,0,14.0,4.0,0.0,1
482.0,2.0,0.0,1,2.0,0,14.0,4.0,0.0,1
482.0,2.0,23.0,0,0.0,0,14.0,4.0,2.0,1
482.0,2.0,23.0,1,0.0,0,14.0,4.0,2.0,1
482.0,2.0,4.0,0,0.0,0,14.0,4.0,0.0,1
482.0,2.0,2.0,1,0.0,0,14.0,4.0,0.0,1
482.0,2.0,0.0,1,0.0,0,14.0,4.0,0.0,1
482.0,2.0,13.0,1,0.0,0,14.0,4.0,0.0,1
482.0,2.0,10.0,1,0.0,0,14.0,4.0,0.0,1
482.0,2.0,8.0,1,0.0,0,14.0,4.0,0.0,1
482.0,3.0,46.0,0,0.0,0,14.0,2.0,2.0,1
482.0,3.0,40.0,1,0.0,0,14.0,2.0,2.0,1
482.0,3.0,17.0,0,0.0,0,14.0,2.0,0.0,1
482.0,3.0,12.0,1,0.0,0,14.0,2.0,0.0,1
482.0,3.0,7.0,0,0.0,0,14.0,2.0,0.0,1
482.0,3.0,6.0,1,0.0,0,14.0,2.0,0.0,1
482.0,3.0,5.0,0,0.0,0,14.0,2.0,0.0,1
482.0,3.0,1.0,1,0.0,0,14.0,2.0,0.0,1
482.0,4.0,81.0,0,0.0,0,14.0,5.0,2.0,1
482.0,4.0,62.0,1,0.0,0,14.0,5.0,2.0,1
482.0,4.0,13.0,0,0.0,0,14.0,5.0,0.0,1
482.0,4.0,56.0,0,0.0,0,14.0,5.0,2.0,1
482.0,4.0,52.0,1,0.0,0,14.0,5.0,2.0,1
482.0,4.0,33.0,0,0.0,0,14.0,5.0,2.0,1
482.0,4.0,22.0,1,0.0,0,14.0,5.0,2.0,1
482.0,4.0,0.0,0,4.0,0,14.0,5.0,0.0,1
482.0,4.0,3.0,1,4.0,0,14.0,5.0,0.0,1
482.0,4.0,14.0,1,0.0,0,14.0,5.0,0.0,1
482.0,5.0,27.0,0,0.0,0,14.0,4.0,2.0,1
482.0,5.0,16.0,1,0.0,0,14.0,4.0,0.0,1
482.0,5.0,0.0,0,1.0,0,14.0,4.0,0.0,1
482.0,6.0,43.0,0,0.0,0,14.0,3.0,2.0,1
482.0,6.0,40.0,1,0.0,0,14.0,3.0,2.0,1
482.0,6.0,13.0,1,0.0,0,14.0,3.0,0.0,1
482.0,6.0,10.0,1,0.0,0,14.0,3.0,0.0,1
482.0,6.0,6.0,0,0.0,0,14.0,3.0,0.0,1
482.0,6.0,5.0,1,0.0,0,14.0,3.0,0.0,1
482.0,6.0,1.0,0,0.0,0,14.0,3.0,0.0,1
482.0,7.0,32.0,1,0.0,0,14.0,5.0,2.0,1
482.0,7.0,13.0,1,0.0,0,14.0,5.0,0.0,1
482.0,7.0,11.0,0,0.0,0,14.0,5.0,0.0,1
482.0,7.0,9.0,0,0.0,0,14.0,5.0,0.0,1
482.0,8.0,70.0,1,0.0,0,14.0,4.0,1.0,1
482.0,8.0,65.0,0,0.0,0,14.0,4.0,2.0,1
482.0,8.0,23.0,1,0.0,0,14.0,4.0,2.0,1
482.0,8.0,20.0,1,0.0,0,14.0,4.0,2.0,1
482.0,8.0,18.0,1,0.0,0,14.0,4.0,2.0,1
482.0,8.0,18.0,1,0.0,0,14.0,4.0,2.0,1
482.0,8.0,14.0,0,0.0,0,14.0,4.0,0.0,1
482.0,8.0,13.0,0,0.0,0,14.0,4.0,0.0,1
482.0,9.0,78.0,0,0.0,0,14.0,2.0,2.0,1
482.0,9.0,76.0,1,0.0,0,14.0,2.0,2.0,1
482.0,9.0,55.0,0,0.0,0,14.0,2.0,1.0,1
482.0,9.0,43.0,1,0.0,0,14.0,2.0,2.0,1
482.0,9.0,20.0,0,0.0,0,14.0,2.0,2.0,1
482.0,9.0,16.0,0,0.0,0,14.0,2.0,0.0,1
482.0,9.0,12.0,0,0.0,0,14.0,2.0,0.0,1
482.0,9.0,10.0,0,0.0,0,14.0,2.0,0.0,1
482.0,9.0,5.0,1,0.0,0,14.0,2.0,0.0,1
482.0,10.0,80.0,0,0.0,0,14.0,5.0,2.0,1
482.0,10.0,75.0,1,0.0,0,14.0,5.0,2.0,1
482.0,10.0,35.0,0,0.0,0,14.0,5.0,2.0,1
482.0,10.0,25.0,1,0.0,0,14.0,5.0,2.0,1
482.0,10.0,10.0,0,3.0,0,14.0,5.0,0.0,1
482.0,10.0,6.0,0,3.0,0,14.0,5.0,0.0,1
482.0,10.0,3.0,0,3.0,0,14.0,5.0,0.0,1
482.0,11.0,53.0,0,0.0,0,14.0,2.0,2.0,1
482.0,11.0,44.0,1,0.0,0,14.0,2.0,2.0,1
482.0,11.0,21.0,0,0.0,0,14.0,2.0,2.0,1
482.0,11.0,20.0,0,0.0,0,14.0,2.0,2.0,1
482.0,11.0,15.0,1,0.0,0,14.0,2.0,0.0,1
482.0,11.0,14.0,0,0.0,0,14.0,2.0,0.0,1
482.0,11.0,5.0,1,0.0,0,14.0,2.0,0.0,1
482.0,11.0,4.0,0,0.0,0,14.0,2.0,0.0,1
482.0,11.0,2.0,1,0.0,0,14.0,2.0,0.0,1
482.0,11.0,19.0,1,0.0,0,14.0,2.0,2.0,1
482.0,11.0,0.0,1,0.0,0,14.0,2.0,0.0,1
482.0,12.0,57.0,0,0.0,0,14.0,4.0,1.0,1
482.0,12.0,47.0,1,0.0,0,14.0,4.0,1.0,1
482.0,12.0,19.0,1,0.0,0,14.0,4.0,2.0,1
482.0,12.0,14.0,1,0.0,0,14.0,4.0,0.0,1
482.0,12.0,19.0,0,0.0,0,14.0,4.0,2.0,1
482.0,12.0,8.0,0,0.0,0,14.0,4.0,0.0,1
482.0,12.0,74.0,1,0.0,0,14.0,4.0,1.0,1
482.0,12.0,11.0,1,0.0,0,14.0,4.0,0.0,1
482.0,12.0,1.0,0,1.0,0,14.0,4.0,0.0,1
482.0,13.0,54.0,0,0.0,0,14.0,3.0,2.0,1
482.0,13.0,53.0,1,0.0,0,14.0,3.0,2.0,1
482.0,13.0,21.0,0,0.0,0,14.0,3.0,2.0,1
482.0,13.0,18.0,1,0.0,0,14.0,3.0,2.0,1
482.0,13.0,2.0,1,3.0,0,14.0,3.0,0.0,1
482.0,13.0,0.0,0,3.0,0,14.0,3.0,0.0,1
482.0,13.0,15.0,0,0.0,0,14.0,3.0,0.0,1
482.0,14.0,47.0,0,0.0,0,14.0,3.0,2.0,1
482.0,14.0,49.0,1,0.0,0,14.0,3.0,2.0,1
482.0,14.0,29.0,1,0.0,0,14.0,3.0,2.0,1
482.0,14.0,23.0,0,0.0,0,14.0,3.0,2.0,1
482.0,14.0,21.0,1,0.0,0,14.0,3.0,2.0,1
482.0,14.0,17.0,1,0.0,0,14.0,3.0,0.0,1
482.0,14.0,12.0,1,0.0,0,14.0,3.0,0.0,1
482.0,14.0,9.0,0,0.0,0,14.0,3.0,0.0,1
482.0,14.0,6.0,1,0.0,0,14.0,3.0,0.0,1
482.0,15.0,63.0,0,0.0,0,14.0,4.0,1.0,1
482.0,15.0,51.0,1,0.0,0,14.0,4.0,1.0,1
482.0,15.0,19.0,0,0.0,0,14.0,4.0,2.0,1
482.0,16.0,58.0,0,0.0,0,14.0,4.0,2.0,1
482.0,16.0,51.0,1,0.0,0,14.0,4.0,1.0,1
482.0,16.0,21.0,0,0.0,0,14.0,4.0,2.0,1
482.0,16.0,18.0,0,0.0,0,14.0,4.0,2.0,1
482.0,16.0,29.0,1,0.0,0,14.0,4.0,2.0,1
482.0,16.0,14.0,1,0.0,0,14.0,4.0,0.0,1
482.0,17.0,48.0,0,0.0,0,14.0,5.0,2.0,1
482.0,17.0,37.0,1,0.0,0,14.0,5.0,2.0,1
482.0,17.0,10.0,0,4.0,0,14.0,5.0,0.0,1
482.0,17.0,8.0,0,4.0,0,14.0,5.0,0.0,1
482.0,17.0,6.0,0,4.0,0,14.0,5.0,0.0,1
482.0,17.0,2.0,1,4.0,0,14.0,5.0,0.0,1
482.0,17.0,79.0,0,0.0,0,14.0,5.0,1.0,1
482.0,17.0,62.0,1,0.0,0,14.0,5.0,1.0,1
482.0,18.0,57.0,0,0.0,0,14.0,4.0,1.0,1
482.0,18.0,55.0,1,0.0,0,14.0,4.0,2.0,1
482.0,18.0,23.0,1,0.0,0,14.0,4.0,2.0,1
482.0,18.0,1.0,0,4.0,0,14.0,4.0,0.0,1
482.0,18.0,18.0,1,0.0,0,14.0,4.0,2.0,1
482.0,18.0,15.0,1,0.0,0,14.0,4.0,0.0,1
482.0,19.0,63.0,0,0.0,0,14.0,2.0,1.0,1
482.0,19.0,61.0,1,0.0,0,14.0,2.0,2.0,1
482.0,19.0,40.0,1,0.0,0,14.0,2.0,2.0,1
482.0,19.0,14.0,0,0.0,0,14.0,2.0,0.0,1
482.0,20.0,51.0,0,0.0,0,14.0,5.0,1.0,1
482.0,20.0,37.0,1,0.0,0,14.0,5.0,2.0,1
482.0,20.0,16.0,1,0.0,0,14.0,5.0,0.0,1
482.0,20.0,14.0,0,0.0,0,14.0,5.0,0.0,1
482.0,20.0,13.0,0,0.0,0,14.0,5.0,0.0,1
482.0,20.0,12.0,0,0.0,0,14.0,5.0,0.0,1
482.0,20.0,2.0,1,0.0,0,14.0,5.0,0.0,1
482.0,20.0,0.0,1,0.0,0,14.0,5.0,0.0,1
483.0,1.0,64.0,0,0.0,0,14.0,4.0,1.0,1
483.0,1.0,56.0,1,0.0,0,14.0,4.0,2.0,1
483.0,1.0,30.0,0,0.0,0,14.0,4.0,2.0,1
483.0,1.0,18.0,1,0.0,0,14.0,4.0,2.0,1
483.0,1.0,17.0,1,0.0,0,14.0,4.0,0.0,1
483.0,1.0,14.0,1,0.0,0,14.0,4.0,0.0,1
483.0,1.0,11.0,1,0.0,0,14.0,4.0,0.0,1
483.0,2.0,54.0,0,0.0,0,14.0,5.0,2.0,1
483.0,2.0,37.0,1,0.0,0,14.0,5.0,2.0,1
483.0,2.0,20.0,0,0.0,0,14.0,5.0,2.0,1
483.0,2.0,17.0,0,1.0,0,14.0,5.0,0.0,1
483.0,2.0,13.0,0,1.0,0,14.0,5.0,0.0,1
483.0,2.0,12.0,0,1.0,0,14.0,5.0,0.0,1
483.0,3.0,54.0,0,0.0,0,14.0,4.0,1.0,1
483.0,3.0,45.0,1,0.0,0,14.0,4.0,1.0,1
483.0,3.0,49.0,0,0.0,0,14.0,4.0,2.0,1
483.0,3.0,39.0,1,0.0,0,14.0,4.0,2.0,1
483.0,3.0,15.0,1,0.0,0,14.0,4.0,0.0,1
483.0,3.0,19.0,0,0.0,0,14.0,4.0,2.0,1
483.0,3.0,13.0,1,0.0,0,14.0,4.0,0.0,1
